PERIODO_DIAGNOSTICO,ESTABLECIMIENTO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE,DIAGNOSTICOS_CIE,CATEGORIA_DIAGNOSTICO,TOTAL_PACIENTES,GRUPOS_POR_EDAD,SEXO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TRASTORNO ESPECÍFICO DE LA PRONUNCIACIÓN,TRASTORNOS ESPECÍFICOS DEL DESARROLLO DEL HABLA Y DEL LENGUAJE,1,DE 5 A 9 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TRASTORNO ESPECÍFICO DE LA PRONUNCIACIÓN,TRASTORNOS ESPECÍFICOS DEL DESARROLLO DEL HABLA Y DEL LENGUAJE,1,DE 1 A 4 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TRASTORNO DEL DESARROLLO DEL HABLA Y DEL LENGUAJE NO ESPECIFICADO,TRASTORNOS ESPECÍFICOS DEL DESARROLLO DEL HABLA Y DEL LENGUAJE,1,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTROS TRASTORNOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,TRASTORNOS ESPECÍFICOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,1,DE 5 A 9 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTROS TRASTORNOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,TRASTORNOS ESPECÍFICOS DEL DESARROLLO DE LAS HABILIDADES ESCOLARES,1,DE 10 A 14 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TRASTORNO ESPECÍFICO DEL DESARROLLO DE LA FUNCIÓN MOTRIZ,TRASTORNO ESPECÍFICO DEL DESARROLLO DE LA FUNCIÓN MOTRIZ,1,DE 1 A 4 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TRASTORNO ESPECÍFICO DEL DESARROLLO DE LA FUNCIÓN MOTRIZ,TRASTORNO ESPECÍFICO DEL DESARROLLO DE LA FUNCIÓN MOTRIZ,1,DE 10 A 14 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TRASTORNO ESPECÍFICO DEL DESARROLLO DE LA FUNCIÓN MOTRIZ,TRASTORNO ESPECÍFICO DEL DESARROLLO DE LA FUNCIÓN MOTRIZ,1,MENORES DE 1 AÑO,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,AUTISMO EN LA NIÑEZ,TRASTORNOS GENERALIZADOS DEL DESARROLLO,2,DE 10 A 14 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,AUTISMO EN LA NIÑEZ,TRASTORNOS GENERALIZADOS DEL DESARROLLO,1,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,AUTISMO EN LA NIÑEZ,TRASTORNOS GENERALIZADOS DEL DESARROLLO,8,DE 5 A 9 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,AUTISMO EN LA NIÑEZ,TRASTORNOS GENERALIZADOS DEL DESARROLLO,6,DE 1 A 4 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,AUTISMO EN LA NIÑEZ,TRASTORNOS GENERALIZADOS DEL DESARROLLO,1,DE 35 A 39 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,AUTISMO EN LA NIÑEZ,TRASTORNOS GENERALIZADOS DEL DESARROLLO,1,DE 1 A 4 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,AUTISMO EN LA NIÑEZ,TRASTORNOS GENERALIZADOS DEL DESARROLLO,3,DE 5 A 9 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,AUTISMO EN LA NIÑEZ,TRASTORNOS GENERALIZADOS DEL DESARROLLO,2,DE 10 A 14 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,AUTISMO EN LA NIÑEZ,TRASTORNOS GENERALIZADOS DEL DESARROLLO,1,DE 15 A 19 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,AUTISMO EN LA NIÑEZ,TRASTORNOS GENERALIZADOS DEL DESARROLLO,1,DE 25 A 29 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,AUTISMO ATÍPICO,TRASTORNOS GENERALIZADOS DEL DESARROLLO,1,DE 1 A 4 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TRASTORNO GENERALIZADO DEL DESARROLLO NO ESPECIFICADO,TRASTORNOS GENERALIZADOS DEL DESARROLLO,1,DE 5 A 9 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TRASTORNO GENERALIZADO DEL DESARROLLO NO ESPECIFICADO,TRASTORNOS GENERALIZADOS DEL DESARROLLO,1,DE 10 A 14 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PERTURBACIÓN DE LA ACTIVIDAD Y DE LA ATENCIÓN,TRASTORNOS HIPERCINÉTICOS,1,DE 10 A 14 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PERTURBACIÓN DE LA ACTIVIDAD Y DE LA ATENCIÓN,TRASTORNOS HIPERCINÉTICOS,2,DE 5 A 9 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PERTURBACIÓN DE LA ACTIVIDAD Y DE LA ATENCIÓN,TRASTORNOS HIPERCINÉTICOS,2,DE 1 A 4 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PERTURBACIÓN DE LA ACTIVIDAD Y DE LA ATENCIÓN,TRASTORNOS HIPERCINÉTICOS,1,DE 5 A 9 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PERTURBACIÓN DE LA ACTIVIDAD Y DE LA ATENCIÓN,TRASTORNOS HIPERCINÉTICOS,1,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO HIPERCINÉTICO, NO ESPECIFICADO",TRASTORNOS HIPERCINÉTICOS,1,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO HIPERCINÉTICO, NO ESPECIFICADO",TRASTORNOS HIPERCINÉTICOS,1,DE 15 A 19 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO HIPERCINÉTICO, NO ESPECIFICADO",TRASTORNOS HIPERCINÉTICOS,1,DE 5 A 9 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO DE LA CONDUCTA, NO ESPECIFICADO",TRASTORNOS DE LA CONDUCTA,2,DE 15 A 19 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO DE LA CONDUCTA, NO ESPECIFICADO",TRASTORNOS DE LA CONDUCTA,1,DE 1 A 4 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTROS TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,1,DE 10 A 14 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO MIXTO DE LA CONDUCTA Y DE LAS EMOCIONES, NO ESPECIFICADO",TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,1,DE 10 A 14 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO MIXTO DE LA CONDUCTA Y DE LAS EMOCIONES, NO ESPECIFICADO",TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,1,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO MIXTO DE LA CONDUCTA Y DE LAS EMOCIONES, NO ESPECIFICADO",TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,1,DE 15 A 19 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO MIXTO DE LA CONDUCTA Y DE LAS EMOCIONES, NO ESPECIFICADO",TRASTORNOS MIXTOS DE LA CONDUCTA Y DE LAS EMOCIONES,1,DE 10 A 14 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,RASTORNO DE ANSIEDAD SOCIAL EN LA NIÑEZ,TRASTORNOS EMOCIONALES DE COMIENZO ESPECÍFICO EN LA NIÑEZ,1,DE 5 A 9 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTROS TRASTORNOS EMOCIONALES EN LA NIÑEZ,TRASTORNOS EMOCIONALES DE COMIENZO ESPECÍFICO EN LA NIÑEZ,1,DE 5 A 9 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO EMOCIONAL EN LA NIÑEZ, NO ESPECIFICADO ",TRASTORNOS EMOCIONALES DE COMIENZO ESPECÍFICO EN LA NIÑEZ,1,DE 10 A 14 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNO POR TIC, NO ESPECIFICADO",TRASTORNOS POR TICS,1,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENURESIS NO ORGÁNICA,OTROS TRASTORNOS EMOCIONALES Y DEL COMPORTAMIENTO QUE APARECEN HABITUALMENTE EN LA NIÑEZ Y EN LA ADOLESCENCIA,1,DE 10 A 14 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PICA EN LA INFANCIA Y LA NIÑEZ,OTROS TRASTORNOS EMOCIONALES Y DEL COMPORTAMIENTO QUE APARECEN HABITUALMENTE EN LA NIÑEZ Y EN LA ADOLESCENCIA,1,DE 1 A 4 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTROS TRASTORNOS EMOCIONALES Y DEL COMPORTAMIENTO QUE APARECEN HABITUALMENTE EN LA NIÑEZ Y EN LA ADOLESCENCIA,OTROS TRASTORNOS EMOCIONALES Y DEL COMPORTAMIENTO QUE APARECEN HABITUALMENTE EN LA NIÑEZ Y EN LA ADOLESCENCIA,1,DE 5 A 9 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"TRASTORNOS NO ESPECIFICADOS, EMOCIONALES Y DEL COMPORTAMIENTO, QUE APARECEN HABITUALMENTE EN LA NIÑEZ Y EN LA ADOLESCENCIA",OTROS TRASTORNOS EMOCIONALES Y DEL COMPORTAMIENTO QUE APARECEN HABITUALMENTE EN LA NIÑEZ Y EN LA ADOLESCENCIA,2,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"MENINGITIS, NO ESPECIFICADA",MENINGITIS DEBIDA A OTRAS CAUSAS Y A LAS NO ESPECIFICADAS,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,PARAPLEJÍA ESPÁSTICA TROPICAL,"ENCEFALITIS, MIELITIS Y ENCEFALOMIELITIS",1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ABSCESO Y GRANULOMA INTRACRANEAL,ABSCESO Y GRANULOMA INTRACRANEAL E INTRARRAQUÍDEO,1,DE 25 A 29 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ATAXIA HEREDITARIA, NO ESPECIFICADA",ATAXIA HEREDITARIA,1,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDADES DE LAS NEURONAS MOTORAS,ATROFIA MUSCULAR ESPINAL Y SÍNDROMES AFINES,1,DE 35 A 39 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDADES DE LAS NEURONAS MOTORAS,ATROFIA MUSCULAR ESPINAL Y SÍNDROMES AFINES,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,NEUROMIOPATÍA Y NEUROPATÍA PARANEOPLÁSICA,ATROFIAS SISTÉMICAS QUE AFECTAN PRIMARIAMENTE EL SISTEMA NERVIOSO CENTRAL EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD DE PARKINSON,ENFERMEDAD DE PARKINSON,17,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD DE PARKINSON,ENFERMEDAD DE PARKINSON,1,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD DE PARKINSON,ENFERMEDAD DE PARKINSON,2,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD DE PARKINSON,ENFERMEDAD DE PARKINSON,1,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,ENFERMEDAD DE PARKINSON,ENFERMEDAD DE PARKINSON,8,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,BLEFAROSPASMO,DISTONÍA,1,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,TEMBLOR ESENCIAL,OTROS TRASTORNOS EXTRAPIRAMIDALES Y DEL MOVIMIENTO,2,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTROS TRASTORNOS EXTRAPIRAMIDALES Y DEL MOVIMIENTO,OTROS TRASTORNOS EXTRAPIRAMIDALES Y DEL MOVIMIENTO,2,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTROS TRASTORNOS EXTRAPIRAMIDALES Y DEL MOVIMIENTO,OTROS TRASTORNOS EXTRAPIRAMIDALES Y DEL MOVIMIENTO,1,DE 60 A 64 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"ENFERMEDAD DE ALZHEIMER, NO ESPECIFICADA",ENFERMEDAD DE ALZHEIMER,3,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,EPILEPSIA Y SÍNDROMES EPILÉPTICOS IDIOPÁTICOS RELACIONADOS CON LOCALIZACIONES (FOCALES) (PARCIALES) Y CON ATAQUES DE INICIO LOCALIZADO,EPILEPSIA,1,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,EPILEPSIA Y SÍNDROMES EPILÉPTICOS IDIOPÁTICOS RELACIONADOS CON LOCALIZACIONES (FOCALES) (PARCIALES) Y CON ATAQUES DE INICIO LOCALIZADO,EPILEPSIA,1,DE 1 A 4 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,EPILEPSIA Y SÍNDROMES EPILÉPTICOS IDIOPÁTICOS RELACIONADOS CON LOCALIZACIONES (FOCALES) (PARCIALES) Y CON ATAQUES DE INICIO LOCALIZADO,EPILEPSIA,1,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,EPILEPSIA Y SÍNDROMES EPILÉPTICOS SINTOMÁTICOS RELACIONADOS CON LOCALIZACIONES (FOCALES) (PARCIALES) Y CON ATAQUES PARCIALES COMPLEJAS,EPILEPSIA,1,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,EPILEPSIA Y SÍNDROMES EPILÉPTICOS SINTOMÁTICOS RELACIONADOS CON LOCALIZACIONES (FOCALES) (PARCIALES) Y CON ATAQUES PARCIALES COMPLEJAS,EPILEPSIA,1,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS EPILEPSIAS,EPILEPSIA,1,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS EPILEPSIAS,EPILEPSIA,1,DE 35 A 39 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS EPILEPSIAS,EPILEPSIA,1,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS EPILEPSIAS,EPILEPSIA,4,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS EPILEPSIAS,EPILEPSIA,1,DE 5 A 9 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS EPILEPSIAS,EPILEPSIA,2,DE 20 A 24 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS EPILEPSIAS,EPILEPSIA,2,DE 35 A 39 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS EPILEPSIAS,EPILEPSIA,1,DE 30 A 34 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS EPILEPSIAS,EPILEPSIA,2,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS EPILEPSIAS,EPILEPSIA,1,DE 50 A 54 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,1,DE 50 A 54 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,3,DE 55 A 59 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,1,DE 30 A 34 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,3,DE 25 A 29 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,1,DE 65 AÑOS A MÁS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,2,DE 15 A 19 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,1,DE 20 A 24 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,1,DE 25 A 29 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,1,DE 10 A 14 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,3,DE 15 A 19 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,1,DE 1 A 4 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,1,DE 65 AÑOS A MÁS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,2,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"EPILEPSIA, TIPO NO ESPECIFICADO",EPILEPSIA,1,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,MIGRAÑA SIN AURA [MIGRAÑA COMÚN],MIGRAÑA,1,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS MIGRAÑAS,MIGRAÑA,1,DE 40 A 44 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS MIGRAÑAS,MIGRAÑA,1,DE 30 A 34 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS MIGRAÑAS,MIGRAÑA,2,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS MIGRAÑAS,MIGRAÑA,2,DE 55 A 59 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,OTRAS MIGRAÑAS,MIGRAÑA,1,DE 20 A 24 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"MIGRAÑA, NO ESPECIFICADA",MIGRAÑA,2,DE 20 A 24 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"MIGRAÑA, NO ESPECIFICADA",MIGRAÑA,3,DE 15 A 19 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"MIGRAÑA, NO ESPECIFICADA",MIGRAÑA,1,DE 25 A 29 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"MIGRAÑA, NO ESPECIFICADA",MIGRAÑA,1,DE 45 A 49 AÑOS,MASCULINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"MIGRAÑA, NO ESPECIFICADA",MIGRAÑA,1,DE 50 A 54 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"MIGRAÑA, NO ESPECIFICADA",MIGRAÑA,3,DE 45 A 49 AÑOS,FEMENINO
202301,HOSPITAL NACIONAL ARZOBISPO LOAYZA,LIMA,LIMA,LIMA,150101,20230615,"MIGRAÑA, NO ESPECIFICADA",MIGRAÑA,2,DE 30 A 34 AÑOS,FEMENINO
